query,tweet,compound,neg,neu,pos
Cyber Monday,Shop our Black Friday / Cyber Monday deals online! Orders can be picked up curbside or delivered.… https://t.co/l9bFzzHf5E,0.0,0.0,1.0,0.0
Cyber Monday,Best Black Friday tech deals for students https://t.co/FRCvpRnT98 #health #business #engage,0.765,0.0,0.577,0.423
Cyber Monday,"just a head’s up that i’m not really feeling up to making my annual cyber monday jokey posts this year, sorry to di… https://t.co/NpuehiiFKz",0.055,0.111,0.808,0.081
Cyber Monday,RT @HiengTang: Happy Friday! It’s Black Friday/Cyber Monday weekend. I’m having a similar sale as last year but with more slots. 35BFCM2020…,0.3903,0.0,0.888,0.112
Cyber Monday,"Up to 50% off items at @evannex_com Black Friday / Cyber Monday Sale👇🏼

https://t.co/7BBYUtkT7T https://t.co/72GIKRdwxh",0.0,0.0,1.0,0.0
Cyber Monday,Happy Friday! It’s Black Friday/Cyber Monday weekend. I’m having a similar sale as last year but with more slots. 3… https://t.co/jKnv86Omci,0.3903,0.0,0.883,0.117
Cyber Monday,5 Forward-Thinking #Ecommerce Sales Strategies For Cyber Monday https://t.co/hPUpLnx1HO #CyberMonday #MarketingStrategy,0.0,0.0,1.0,0.0
Cyber Monday,"RT @CouchApparel: SALE IS NOW LIVE!!!

𝟮𝟱% 𝗢𝗙𝗙 𝗘𝗩𝗘𝗥𝗬𝗧𝗛𝗜𝗡𝗚 on https://t.co/iwc9mOYELg throughout the entire weekend!! (Black Friday through…",0.0,0.0,1.0,0.0
Cyber Monday,I’m too depressed for Black Friday someone take away my credit cards and PayPal until after Cyber Monday pls and ty,0.296,0.123,0.634,0.243
Cyber Monday,"RT @Sergio_Cult: I urge you to support small businesses across Canada this Black Friday, Small Business Saturday &amp; Cyber Monday. If your fa…",0.4019,0.0,0.891,0.109
Cyber Monday,I forgot about cyber Monday. I’m not checking this cart out till Monday then,0.0,0.0,1.0,0.0
Cyber Monday,"RT @CoolCanuckCorp: 🇨🇦 Our Black Friday to Cyber Monday SALE starts Friday, November 27th.
40% off the entire website!

Cool Canuck apparel…",0.3802,0.0,0.89,0.11
Cyber Monday,RT @travelingmitch: We put together a pretty damn comprehensive list of Black Friday and Cyber Monday deals for bloggers and content creato…,0.3612,0.1,0.706,0.193
Cyber Monday,RT @travelingmitch: We put together a pretty damn comprehensive list of Black Friday and Cyber Monday deals for bloggers and content creato…,0.3612,0.1,0.706,0.193
Cyber Monday,We put together a pretty damn comprehensive list of Black Friday and Cyber Monday deals for bloggers and content cr… https://t.co/OrbHDO9e9N,0.3612,0.104,0.695,0.201
Cyber Monday,Don’t miss out on the greatest sales online this year! Check out these 10 cyber Monday tips for your shopping to go… https://t.co/VzFCqd61Bv,0.5983,0.059,0.775,0.166
Cyber Monday,"Have you got all your preparations in place for the upcoming sale days? It's worth cross-checking your plan, and en… https://t.co/wM3ztmLH8l",0.2263,0.0,0.913,0.087
Cyber Monday,@rarechizzy It’s a cyber Monday ting,0.0,0.0,1.0,0.0
Cyber Monday,Is it better for me to look at buying a laptop  - likely from Best Buy - today (Black Friday) or Monday (Cyber Mond… https://t.co/sjnWcpgjfs,0.7964,0.0,0.764,0.236
Cyber Monday,"RT @ChuArtShop: Black Friday &amp; Cyber Monday sale is now live 🥰 Ends Dec 1st 💕 Here is a new sticker sheet design that was added! 

#kawaii…",0.9168,0.0,0.709,0.291
Cyber Monday,"Hey FL community! This year, we're doing things a little different for Black Friday/Cyber Monday. We're planning to… https://t.co/lSptjk7WtY",0.0,0.0,1.0,0.0
Cyber Monday,"Tips for small businesses on Cyber Monday

1. Test if your website can handle high traffic
2. Double-down and empha… https://t.co/IVHDDZ6iuz",0.0,0.0,1.0,0.0
Cyber Monday,"Trampoline Black Friday &amp; Cyber Monday Deals (2020): Top 10 Feet, 12 Feet &amp; 14 Feet Square, Rectangle &amp; Round Tramp… https://t.co/agcnyTvx1F",0.2023,0.0,0.921,0.079
Cyber Monday,"I urge you to support small businesses across Canada this Black Friday, Small Business Saturday &amp; Cyber Monday. If… https://t.co/3hPy2AryLM",0.4019,0.0,0.876,0.124
Cyber Monday,"Gerrie's Black Friday &amp; Cyber Monday Sale is LIVE!

Check out our Door Crasher products on sale and get discounts o… https://t.co/nI4PTvgNrr",0.0,0.0,1.0,0.0
Cyber Monday,Cyber Monday 2020 is one week away — here's what you need to know https://t.co/hBSdo6ekMx,0.0,0.0,1.0,0.0
Cyber Monday,@HumanKineticsCA is having a Black Friday and Cyber Monday Sale. Check it out: https://t.co/f9dYojJAd7 https://t.co/LlQD5eMhnd,0.0,0.0,1.0,0.0
Cyber Monday,@VRicciThode Feels like everything is 'cyber Monday' given the nature of pandemic. And the sales are all of a sudde… https://t.co/xNlmwDuoSV,0.3612,0.0,0.889,0.111
Cyber Monday,West Elm’s Black Friday Sale Includes Major Deals on Small Space-Friendly Finds https://t.co/o27jrjvycY #apartment #feedly,0.0,0.0,1.0,0.0
Cyber Monday,"TIME TO SHOP!  It's Black Friday!

EARN DOUBLE THE @ihiveLIVE points!

Make sure to do some of your Black Friday -… https://t.co/pt0mzkq32d",0.4898,0.0,0.869,0.131
Cyber Monday,RT @BrickinNick: Happy Black Friday/Cyber Monday weekend friends! Spent 3+ hrs last night compiling deals on my Amazon Ideas Lists for y’al…,0.8313,0.0,0.684,0.316
Cyber Monday,RT @BrickinNick: Happy Black Friday/Cyber Monday weekend friends! Spent 3+ hrs last night compiling deals on my Amazon Ideas Lists for y’al…,0.8313,0.0,0.684,0.316
Cyber Monday,RT @BrickinNick: Happy Black Friday/Cyber Monday weekend friends! Spent 3+ hrs last night compiling deals on my Amazon Ideas Lists for y’al…,0.8313,0.0,0.684,0.316
Cyber Monday,Happy Black Friday/Cyber Monday weekend friends! Spent 3+ hrs last night compiling deals on my Amazon Ideas Lists f… https://t.co/fop1t7uCNa,0.8313,0.0,0.659,0.341
Cyber Monday,Black Friday &amp; Cyber Monday sale is now live 🥰 Ends Dec 1st 💕 Here is a new sticker sheet design that was added!… https://t.co/GGal4LK2WR,0.9168,0.0,0.694,0.306
Cyber Monday,"Okay, for big ticket items it’s hard to ignore the lure of a #BlackFriday2020 deal. @TheCulturePearl brings us some… https://t.co/XQkahsrYsU",-0.25,0.171,0.746,0.083
Cyber Monday,The much-Awaited sale is live now! There is no better platform than @shoppingtimeca  for your online shopping durin… https://t.co/wXFVTbi6mO,-0.4015,0.13,0.87,0.0
Cyber Monday,Check out this amazing live data feed of Black Friday/Cyber Monday action on the Shopify platform:… https://t.co/koxgrdU8GK,0.6705,0.0,0.78,0.22
Cyber Monday,Black Friday starts early! Save 25% at https://t.co/63UMxpXzvN with coupon code SAVE25 until Cyber Monday. Real und… https://t.co/IBivltdq1C,0.5411,0.0,0.83,0.17
Cyber Monday,"Black Friday &amp; Cyber Monday LG TV Deals 2020: LG C8, G6 &amp; More OLED TV Sales Found by Deal Tomato - GlobeNewswire h… https://t.co/QXtn0Uouvb",0.0,0.0,1.0,0.0
Cyber Monday,Black Friday starts early! Save 25% at https://t.co/63UMxpXzvN with coupon code SAVE25 until Cyber Monday. Real und… https://t.co/l3eNIlUHrS,0.5411,0.0,0.83,0.17
Cyber Monday,"RT @LesleyHampton: Looking for Gift Ideas?? For this year's Black Friday, we are gifting a FREE Duffle Bag with every purchase order over $…",0.807,0.0,0.751,0.249
Cyber Monday,Astra Pro WordPress Theme Black Friday Cyber Monday Deal 2020 https://t.co/RjlYoouyFv https://t.co/TECy6yuSyN,0.0,0.0,1.0,0.0
Cyber Monday,Bezos won’t give a penny of his company’s $1trillion valuation towards a living wage for workers or taxes. Time to… https://t.co/Gs6EmOZ4YE,0.0,0.0,1.0,0.0
Cyber Monday,"Incredible work put into this year's Black Friday, Cyber Monday, live map! Mesmerizing 🖤  Happy BFCM to all the sma… https://t.co/RkEYGfYuZY",0.8478,0.0,0.709,0.291
Cyber Monday,This year we're offering 20% off from Black Friday through Cyber Monday! Take advantage of some great deal to make… https://t.co/aIffkDRXnz,0.75,0.0,0.748,0.252
Cyber Monday,"Looking for Gift Ideas?? For this year's Black Friday, we are gifting a FREE Duffle Bag with every purchase order o… https://t.co/h999GMcfSY",0.807,0.0,0.733,0.267
Cyber Monday,Cyber Monday,0.0,0.0,1.0,0.0
Cyber Monday,One of the biggest shopping days of the year is just around the corner. Pick up this year’s online bargain at Cyber… https://t.co/RaEZRFA6vj,0.2023,0.0,0.924,0.076
Cyber Monday,Solo Guitars Black Friday/Cyber Monday Sale 😃 - https://t.co/kxwDbDO5jz https://t.co/4gMzISTneS,0.3612,0.0,0.839,0.161
Cyber Monday,"Only thing I'm buying this black friday/cyber monday is a laptop. I need it, don't have money but i really need it.… https://t.co/RLkC50cwxI",0.0,0.0,1.0,0.0
Cyber Monday,"RT @gjdevweb: We are not offering any deals this week, you can read our decision why at https://t.co/jXkyJj2GXf.
We also don't always need…",0.0,0.0,1.0,0.0
Cyber Monday,"Black Friday through Cyber Monday at midnight, we're offering💥 $3 off each package of bites. 💥⁠
⁠
NO LIMITS!⁠
⁠
Use… https://t.co/TzE23x26WW",-0.6932,0.214,0.786,0.0
Cyber Monday,"Yay! Black Friday is finally here!!🦃🛍🎄 Both my Etsy shops are on sale until Cyber Monday!

Jewelry Shop - 15% off… https://t.co/8WeIsfjjZa",0.6776,0.0,0.851,0.149
Cyber Monday,"@kitandace Hi! Hard to contact your CS team, so I have 2 questions I hope you can help with here :)

Firstly, any p… https://t.co/hEmVF1DPNV",0.8172,0.045,0.671,0.284
Cyber Monday,"""This is the way"" to get 15% Off @QueerGeekery for Black Friday! Use promo code HOLIGAY now through Cyber Monday! C… https://t.co/NapdSgUuS5",0.0,0.0,1.0,0.0
Cyber Monday,@TPSCan And don’t forget Cyber Monday!,-0.2942,0.305,0.695,0.0
Cyber Monday,"@KingOMalley97 It's possible. Volume across the board is down today. 

Historically, that sets up for a rally on cyber monday",0.0,0.0,1.0,0.0
Cyber Monday,Glossier is offering 25% off everything through Cyber Monday https://t.co/5uYEBNyQgb,0.0,0.0,1.0,0.0
Cyber Monday,"RT @CouchApparel: SALE IS NOW LIVE!!!

𝟮𝟱% 𝗢𝗙𝗙 𝗘𝗩𝗘𝗥𝗬𝗧𝗛𝗜𝗡𝗚 on https://t.co/iwc9mOYELg throughout the entire weekend!! (Black Friday through…",0.0,0.0,1.0,0.0
Cyber Monday,Cyber Monday Giveaway - enter to win $100 Giftcard - looking for 2 winners https://t.co/RYtJAl53Ss,0.7845,0.0,0.653,0.347
Cyber Monday,RT @Sadieisonfire: cyber monday is the only day of the year that it’s legal to fuck a bitcoin,-0.4588,0.167,0.762,0.071
Cyber Monday,RT @Sadieisonfire: cyber monday is the only day of the year that it’s legal to fuck a bitcoin,-0.4588,0.167,0.762,0.071
Cyber Monday,RT @Sadieisonfire: cyber monday is the only day of the year that it’s legal to fuck a bitcoin,-0.4588,0.167,0.762,0.071
Cyber Monday,@wayneGoLeafs Not where I am.  We are in lockdown so it's basically Cyber Monday. Lol,0.4215,0.0,0.833,0.167
Cyber Monday,@wayneGoLeafs Lol. Hopefully before Cyber Monday,0.6705,0.0,0.421,0.579
Cyber Monday,Oculus Quest 2 Black Friday Deals Feature Five Game Bundles https://t.co/FN5MVXqo1Z by Ben Lang,0.0,0.0,1.0,0.0
Cyber Monday,Oculus has discounted VR games and experiences for Black Friday https://t.co/derxZAAM8m https://t.co/CkJVLYmfl9,0.0516,0.0,0.902,0.098
Cyber Monday,"RT @xiumai_: Black Friday - Cyber Monday sale is now live! 🥳 Everything in the shop is on sale for the weekend ~
https://t.co/8rLGMZuJs5 ht…",0.4389,0.0,0.896,0.104
Cyber Monday,"RT @Dafkagirl: @davenewworld_2 So, for all those who spent $$ on plane tickets to fly in for a family dinner with turkey and all the fixing…",0.0,0.0,1.0,0.0
Cyber Monday,Is Cyber Monday just not a thing anymore because Black Friday shopping is just done online?,0.0,0.0,1.0,0.0
Cyber Monday,"SALE IS NOW LIVE!!!

𝟮𝟱% 𝗢𝗙𝗙 𝗘𝗩𝗘𝗥𝗬𝗧𝗛𝗜𝗡𝗚 on https://t.co/iwc9mOYELg throughout the entire weekend!! (Black Friday th… https://t.co/skMCm3s4od",0.0,0.0,1.0,0.0
Cyber Monday,Black Friday - Cyber Monday sale is now live! 🥳 Everything in the shop is on sale for the weekend ~… https://t.co/qMoPzl5YW0,0.4389,0.0,0.884,0.116
Cyber Monday,ICYMI: @BarbDGtoronto talked to @TonyAtESET about concern around hacks and digital security because of Black Friday… https://t.co/Fy4h4i3MDT,0.34,0.0,0.87,0.13
Cyber Monday,@amilynoneil Lmfaoooo bruh like I can’t even and he’s like don’t worry it will be even better cyber Monday 😂,0.7845,0.139,0.522,0.339
Cyber Monday,Amazon usually has big sales on cyber Monday right? I should wait to buy my laptop till then.,0.1779,0.0,0.909,0.091
Cyber Monday,Start your kettles! - https://t.co/sCjWE9C1tX https://t.co/luwm5WHJ94,0.0,0.0,1.0,0.0
Cyber Monday,The best Black Friday deals on wireless earbuds https://t.co/dmWqGoi6MF #health #business #engage,0.765,0.0,0.602,0.398
Cyber Monday,"RT @TaraSlone: If you’re planning on making the most of all the Black Friday and Cyber Monday deals, think about setting a little money asi…",0.0,0.0,1.0,0.0
Cyber Monday,"RT @TaraSlone: If you’re planning on making the most of all the Black Friday and Cyber Monday deals, think about setting a little money asi…",0.0,0.0,1.0,0.0
Cyber Monday,@StoryDam A4 I'm not paying much attention to Black Friday or Cyber Monday at all this year. I'm finished most of m… https://t.co/vdvSN77uRa,0.0,0.0,1.0,0.0
Cyber Monday,The best Black Friday deals on games https://t.co/ChqfzUemCr #health #business #engage,0.765,0.0,0.577,0.423
Cyber Monday,Make the most of Cyber Monday deals while remaining vigilant against cybercriminals. But feel free to pass on the s… https://t.co/v2uR09Vz2x,0.7003,0.0,0.766,0.234
Cyber Monday,"Cyber Monday sale. 30% off using code CYBER30 ..

Y’all are getting lucky with the sales! Take advantage if you can!",0.658,0.0,0.779,0.221
Cyber Monday,✨🛍️ BLACK FRIDAY /CYBER WEEKEND SALE Announcement!! 🛍️✨ Starting tomorrow at 12 NOON EST and ends on Monday at 11:5… https://t.co/neD9g2JLFB,0.6351,0.0,0.816,0.184
Cyber Monday,RT @ScottHAudio: My SHhh! Listen: Optometrist library is on sale for the the next four days for both Black Friday and Cyber Monday at @asou…,0.0,0.0,1.0,0.0
Cyber Monday,RT @ScottHAudio: My SHhh! Listen: Optometrist library is on sale for the the next four days for both Black Friday and Cyber Monday at @asou…,0.0,0.0,1.0,0.0
Cyber Monday,RT @ScottHAudio: My SHhh! Listen: Optometrist library is on sale for the the next four days for both Black Friday and Cyber Monday at @asou…,0.0,0.0,1.0,0.0
Cyber Monday,My SHhh! Listen: Optometrist library is on sale for the the next four days for both Black Friday and Cyber Monday a… https://t.co/nLCZ1Ekei5,0.0,0.0,1.0,0.0
Cyber Monday,Black Friday/Cyber Monday is coming up. We would like to remind everyone that our cleaning products are currently 3… https://t.co/UCReeUtong,0.3612,0.0,0.884,0.116
Cyber Monday,"Best iPad Air Black Friday &amp; Cyber Monday Deals 2020: Top iPad Air 3, 4 &amp; More Apple iPad Deals Published by Retail… https://t.co/0nNoyXG230",0.7184,0.0,0.786,0.214
Cyber Monday,"🇨🇦 Our Black Friday to Cyber Monday SALE starts Friday, November 27th.
40% off the entire website!

Cool Canuck app… https://t.co/TJD3QAeNga",0.3802,0.0,0.885,0.115
Cyber Monday,lmfao tmrw is officially black friday but thankfully we are locked down until further notice 🙂 however cyber monday… https://t.co/fQVV0NW6f3,0.8594,0.0,0.666,0.334
Cyber Monday,"Black Friday and Cyber Monday are coming up, meaning great shopping deals. Why not use your savings to make a diffe… https://t.co/3M1qSbuFRr",0.6249,0.0,0.837,0.163
Cyber Monday,The Best Black Friday &amp; Cyber Monday Samsung 50 &amp; 55 Inch TV Deals (2020) Identified by Retail Egg - GlobeNewswire… https://t.co/E3lV6FYrWV,0.6369,0.0,0.833,0.167
Cyber Monday,The Best Black Friday &amp; Cyber Monday Samsung 50 &amp; 55 Inch TV Deals (2020) Identified by Retail Egg - GlobeNewswire… https://t.co/jZKcuCJlJ2,0.6369,0.0,0.833,0.167
Cyber Monday,The Verge’s Guide to Black Friday 2020 https://t.co/HG4fcIcjA2 https://t.co/nZ7Myw0BIZ,0.0,0.0,1.0,0.0
Cyber Monday,Fullscript is an online supplement dispensary that sends professional grade supplements right to your door in 1-2 d… https://t.co/LAwPG3Kdm5,0.0,0.0,1.0,0.0
Cyber Monday,"Black Friday and Cyber Monday. The season for, “Wait... when did I sign up for this newsletter. Unsubscribe”",0.0,0.0,1.0,0.0
Cyber Monday,Still time to snap up the deal!! Coupon is active until Cyber Monday! https://t.co/AkqMzxvevI,0.5538,0.0,0.784,0.216
Cyber Monday,"Black Friday-Cyber Monday Sale
-Starting Fri Nov 27, online+in-store take 25% OFF when you spend over $100!  
-FREE… https://t.co/bk3MoHKnMQ",0.0,0.0,1.0,0.0
Cyber Monday,"A reminder to support small businesses during Black Friday, Cyber Monday, and during the rest of the holiday season… https://t.co/ZdVwrAp8Lj",0.6597,0.0,0.769,0.231
Cyber Monday,"RT @TaraSlone: If you’re planning on making the most of all the Black Friday and Cyber Monday deals, think about setting a little money asi…",0.0,0.0,1.0,0.0
Cyber Monday,"Be sure to keep safety in mind this season. Fraudsters are around every corner, trying to trick you into fake offer… https://t.co/Q5IPnDoMrD",-0.3818,0.258,0.57,0.171
Cyber Monday,‘Tis the season for giving...and giving back! If you're thinking about contributing to a charity or cause this year… https://t.co/LA99Hk0sub,0.6696,0.0,0.766,0.234
Cyber Monday,Black Friday starts early! Save 25% at https://t.co/63UMxpXzvN with coupon code SAVE25 until Cyber Monday. Real und… https://t.co/kBvMsfyF38,0.5411,0.0,0.83,0.17
Cyber Monday,"RT @TaraSlone: If you’re planning on making the most of all the Black Friday and Cyber Monday deals, think about setting a little money asi…",0.0,0.0,1.0,0.0
Cyber Monday,RT @cherfy: If you guys are looking to get any @Razer products this weekend during Black Friday/Cyber Monday sales be sure to grab them thr…,0.3182,0.0,0.913,0.087
Cyber Monday,@JulienDeane They have Cyber Monday for that.  Tomorrow is going to be a shit show in the States.,-0.5574,0.175,0.825,0.0
Cyber Monday,@MayaElious https://t.co/6qRTO7fEsm 45% off Black Friday Cyber Monday ONLY! https://t.co/7y1Qmfqnuk,0.0,0.0,1.0,0.0
Cyber Monday,"RT @BeachHouseSpa: Shop Black Friday specials all weekend including Cyber Monday! 

⁠#thebeachhousespa #thebeachhousespaandwellness #allist…",0.0,0.0,1.0,0.0
